Vehicle Manufacturer Name,Veh Mfr Code,Vehicle Type,Rated Horsepower,# of Cylinders and Rotors,# of Gears,Equivalent Test Weight (lbs.),CO (g/mi),CO2 (g/mi),NOx (g/mi)
Toyota,TYX,Car,96,4,1,3625,0.0581070,175.3271220,0.0011640
Toyota,TYX,Car,96,4,1,3625,0.9887942,154.0359491,0.0076661
Toyota,TYX,Car,96,4,1,3625,0.0630220,172.8005013,0.0006790
Toyota,TYX,Car,96,4,1,3625,1.0595201,148.2748409,0.0155751
Toyota,TYX,Car,96,4,1,3625,0.0797310,176.6370099,0.0004330
Toyota,TYX,Car,96,4,1,3625,0.0805300,165.1583123,0.0005950
Toyota,TYX,Car,96,4,1,3625,0.9696744,152.5726741,0.0163306
Toyota,TYX,Car,96,4,1,3625,0.0543860,166.3629890,0.0008870
Toyota,TYX,Truck,203,4,8,3625,0.0273119,173.5263854,0.0005300
Toyota,TYX,Truck,203,4,8,3625,0.1958911,252.6051868,0.0037523
Toyota,TYX,Truck,203,4,8,3750,0.0252084,174.4485488,0.0003169
Toyota,TYX,Truck,203,4,8,3750,0.2330410,245.4172943,0.0060241
Toyota,TYX,Truck,203,4,8,3750,0.1478479,246.8976660,0.0143180
Toyota,TYX,Truck,203,4,8,3750,0.0035026,178.9774370,0.0028551
Toyota,TYX,Truck,203,4,8,3875,,279.0000000,
Toyota,TYX,Truck,203,4,8,3875,,186.0000000,
Toyota,TYX,Truck,203,4,8,3750,0.2448524,248.5005429,0.0028688
Toyota,TYX,Truck,203,4,8,3750,0.0321485,179.3819750,0.0003480
Toyota,TYX,Truck,203,4,8,3750,,254.0000000,
Toyota,TYX,Truck,203,4,8,3750,,185.0000000,
Toyota,TYX,Truck,203,4,8,3875,0.2722224,253.4686076,0.0041020
Toyota,TYX,Truck,203,4,8,3875,0.0358342,183.5533685,0.0006611
Toyota,TYX,Both,203,4,8,4000,,194.0000000,
Toyota,TYX,Both,203,4,8,4000,,277.0000000,
Toyota,TYX,Truck,176,4,1,4000,0.0913171,202.0070316,0.0020395
Toyota,TYX,Truck,176,4,1,4000,0.0642815,152.7880192,0.0014531
Toyota,TYX,Truck,176,4,1,4000,0.7348619,205.1727958,0.0183486
Toyota,TYX,Truck,176,4,1,4000,0.1035123,242.8285886,0.0069633
Toyota,TYX,Truck,176,4,1,4000,0.0389884,165.6995978,0.0005395
Toyota,TYX,Truck,176,4,1,4000,0.0777491,241.8124309,0.0055402
Toyota,TYX,Truck,177,4,1,4500,,,
Toyota,TYX,Truck,177,4,1,4500,,,
Toyota,TYX,Truck,177,4,1,4500,0.1080771,237.6771700,0.0043961
Toyota,TYX,Truck,177,4,1,4500,0.4112683,216.0708690,0.0060161
Toyota,TYX,Truck,177,4,1,4500,0.0764617,237.7267630,0.0004856
Toyota,TYX,Truck,177,4,1,4500,0.0818375,239.9852004,0.0023071
Toyota,TYX,Truck,177,4,1,4500,0.3813852,211.9839468,0.0076310
Toyota,TYX,Truck,177,4,1,4500,0.0841873,247.4651972,0.0008825
Toyota,TYX,Truck,177,4,1,4500,0.0356844,170.0290969,0.0006853
Toyota,TYX,Truck,177,4,1,4500,0.0352109,163.3279585,0.0028222
Toyota,TYX,Truck,177,4,1,4500,0.1519741,236.4294340,0.0056202
Toyota,TYX,Truck,177,4,1,4500,0.3777570,218.2084328,0.0099087
Toyota,TYX,Truck,177,4,1,4500,0.0710571,255.4161482,0.0009612
Toyota,TYX,Truck,177,4,1,4500,0.0325540,162.9804034,0.0030154
Toyota,TYX,Truck,177,4,1,4500,0.0306859,170.0311376,0.0008199
Toyota,TYX,Truck,177,4,1,4500,0.0373927,167.0015195,0.0007576
Toyota,TYX,Truck,177,4,1,4500,0.0465941,159.3909704,0.0028496
Toyota,TYX,Truck,381,8,6,6000,0.1920890,545.8558090,0.0161833
Toyota,TYX,Truck,381,8,6,6000,0.0697375,369.0418406,0.0092194
Toyota,TYX,Truck,381,8,6,6500,0.2095327,570.1310668,0.0157989
Toyota,TYX,Truck,381,8,6,6500,0.0805556,381.6483780,0.0076063
Toyota,TYX,Truck,381,8,6,6500,0.2615459,566.1250623,0.0134257
Toyota,TYX,Truck,381,8,6,6500,0.0841753,370.3709959,0.0090619
Toyota,TYX,Truck,189,4,1,5000,0.0896332,187.4766611,0.0027940
Toyota,TYX,Truck,189,4,1,5000,0.0608227,180.6683223,0.0007612
Toyota,TYX,Truck,189,4,1,5000,0.2686516,259.4742221,0.0096323
Toyota,TYX,Truck,189,4,1,5000,0.1289178,236.2266298,0
Toyota,TYX,Truck,189,4,1,5000,1.0818037,242.0178691,0.0158537
Toyota,TYX,Truck,189,4,1,5000,0.1070583,184.0171498,0.0028481
Toyota,TYX,Truck,189,4,1,5000,0.0507835,177.7397096,0.0007417
Toyota,TYX,Truck,189,4,1,5000,0.1767290,258.3842349,0.0109489
Toyota,TYX,Truck,189,4,1,5000,0.0978658,248.0613337,0.0007162
Toyota,TYX,Truck,189,4,1,5000,1.2506428,241.5567952,0.0158045
Toyota,TYX,Truck,189,4,1,5000,0.0736302,177.1261911,0.0021599
Toyota,TYX,Truck,189,4,1,5000,0.0681654,178.1644517,0.0003857
Toyota,TYX,Truck,189,4,1,5000,0.6513816,259.1003246,0.0053508
Toyota,TYX,Truck,189,4,1,5000,0.2074193,230.9434888,0.0008710
Toyota,TYX,Truck,189,4,1,5000,1.2080375,250.4950521,0.0151778
Toyota,TYX,Truck,189,4,1,5250,0.0511001,189.2795028,0.0020837
Toyota,TYX,Truck,189,4,1,5250,0.0239577,184.2641069,0.0004240
Toyota,TYX,Truck,189,4,1,5250,0.1831598,263.4213166,0.0083978
Toyota,TYX,Truck,189,4,1,5250,0.1069302,264.4369816,0.0025441
Toyota,TYX,Truck,189,4,1,5250,0.8909287,259.5112883,0.0153752
Toyota,TYX,Truck,189,4,1,5000,0.0716729,188.7166888,0.0021245
Toyota,TYX,Truck,189,4,1,5000,0.0658047,182.6302660,0.0004538
Toyota,TYX,Truck,189,4,1,5000,0.2511736,263.4444046,0.0098234
Toyota,TYX,Truck,189,4,1,5000,0.0492499,255.2823191,0.0007627
Toyota,TYX,Truck,189,4,1,5000,1.2350730,251.7005446,0.0207340
Toyota,TYX,Truck,159,4,6,4250,0.1779990,361.7924411,0.0124909
Toyota,TYX,Truck,159,4,6,4250,0.0942742,272.7431651,0.0024024
Toyota,TYX,Truck,278,6,6,4500,0.0017713,268.6592446,0.0031471
Toyota,TYX,Truck,278,6,6,4500,0.0899282,379.4128743,0.0135064
Toyota,TYX,Truck,278,6,6,4750,,417.0000000,
Toyota,TYX,Truck,278,6,6,4750,,312.0000000,
Toyota,TYX,Truck,159,4,6,4500,0.1738394,284.5431530,0.0023044
Toyota,TYX,Truck,159,4,6,4500,0.2094412,379.8342534,0.0131430
Toyota,TYX,Truck,278,6,6,4750,0.0762222,388.1976648,0.0143651
Toyota,TYX,Truck,278,6,6,4750,0.0170332,279.0246399,0.0027222
Toyota,TYX,Truck,278,6,6,4750,,274.0000000,
Toyota,TYX,Truck,278,6,6,4750,,378.0000000,
Toyota,TYX,Truck,278,6,6,4750,,289.0000000,
Toyota,TYX,Truck,278,6,6,4750,,395.0000000,
Toyota,TYX,Truck,278,6,6,5000,0.1070940,405.2396300,0.0107370
Toyota,TYX,Truck,278,6,6,5000,0.0238522,290.1743200,0.0020167
Toyota,TYX,Truck,278,6,6,4750,0.0323093,319.0533243,0.0015892
Toyota,TYX,Truck,278,6,6,4750,0.1667726,415.1170632,0.0131764
Toyota,TYX,Truck,278,6,6,4750,0.0551132,317.0149866,0.0025746
Toyota,TYX,Truck,278,6,6,4750,0.1370898,412.6249930,0.0160820
Toyota,TYX,Truck,389,6,10,6000,0.1054908,400.4271721,0.0123181
Toyota,TYX,Truck,389,6,10,6000,0.0810182,273.5576693,0.0015215
Toyota,TYX,Truck,358,6,10,6000,0.0977612,402.7633358,0.0141882
Toyota,TYX,Truck,358,6,10,6000,0.0295633,277.4966346,0.0020077
Toyota,TYX,Truck,389,6,10,5500,0.0926259,387.5504859,0.0109118
Toyota,TYX,Truck,389,6,10,5500,0.0629998,268.9012401,0.0010542
Toyota,TYX,Truck,358,6,10,5500,0.0980519,394.0580656,0.0118794
Toyota,TYX,Truck,358,6,10,5500,0.0354291,268.6664283,0.0014657
Toyota,TYX,Truck,389,6,10,6500,0.0504352,275.7456122,0.0018139
Toyota,TYX,Truck,389,6,10,6500,0.1783132,367.9329726,0.0183514
Toyota,TYX,Truck,389,6,10,6000,0.0500305,266.2347607,0.0025109
Toyota,TYX,Truck,389,6,10,6000,0.1774404,347.0064533,0.0069763
Toyota,TYX,Truck,358,6,10,6000,0.1251885,411.3963532,0.0160693
Toyota,TYX,Truck,358,6,10,6000,0.0397581,282.4649669,0.0017040
Toyota,TYX,Truck,389,6,10,6000,0.1186193,408.4556300,0.0114534
Toyota,TYX,Truck,389,6,10,6000,0.0682785,285.0141429,0.0015719
Toyota,TYX,Truck,389,6,10,6000,0.1082407,412.9052555,0.0182517
Toyota,TYX,Truck,389,6,10,6000,0.0423986,290.9864301,0.0017233
Toyota,TYX,Truck,389,6,10,6500,0.1234680,283.5226440,0.0003770
Toyota,TYX,Truck,389,6,10,6500,0.2838668,379.8875122,0.0106506
Toyota,TYX,Truck,389,6,10,6500,0.2636232,371.5926362,0.0071806
Toyota,TYX,Truck,389,6,10,6500,0.1708600,302.2133406,0.0007627
Toyota,TYX,Truck,176,4,1,4250,0.1962110,203.4144299,0.0011421
Toyota,TYX,Truck,176,4,1,4250,0.3656161,244.3514131,0.0114287
Toyota,TYX,Truck,176,4,1,4250,0.5698060,227.9247175,0.0169473
Toyota,TYX,Truck,176,4,1,4250,0.1022741,165.3270987,0.0004569
Toyota,TYX,Truck,176,4,1,4250,0.0583110,157.5353391,0.0013796
Toyota,TYX,Truck,176,4,1,4250,0.6115389,254.0574339,0.0167404
Toyota,TYX,Truck,176,4,1,4250,0.5968897,228.1042307,0.0156860
Toyota,TYX,Truck,176,4,1,4250,0.2157978,201.5633226,0.0012573
Toyota,TYX,Truck,176,4,1,4250,0.0960597,171.4430620,0.0007902
Toyota,TYX,Truck,176,4,1,4250,0.0762921,162.9201638,0.0011796
Volkswagen Group of,VGA,Car,201,4,7,3625,0.1569914,239.0000000,0.0109360
Volkswagen Group of,VGA,Car,201,4,7,3625,0.0602136,163.0000000,0.0021827
Volkswagen Group of,VGA,Car,201,4,7,3625,0.3164635,256.0000000,0.0058313
Volkswagen Group of,VGA,Car,201,4,7,3625,0.3040622,299.0000000,0.0087790
Volkswagen Group of,VGA,Car,201,4,7,3625,0.3507834,291.0000000,0.0207765
Volkswagen Group of,VGA,Car,201,4,7,3625,0.2705362,295.0000000,0.0080039
Volkswagen Group of,VGA,Car,201,4,7,3875,0.3780000,309.0000000,0.0173000
Volkswagen Group of,VGA,Car,201,4,7,3875,0.1530000,249.0000000,0.0107000
Volkswagen Group of,VGA,Car,201,4,7,3875,0.0480000,175.0000000,0.0020000
Volkswagen Group of,VGA,Car,201,4,7,3875,0.6790000,276.0000000,0.0112000
Volkswagen Group of,VGA,Car,201,4,7,3875,0.3570000,279.0000000,0.0076000
Volkswagen Group of,VGA,Both,201,4,7,4000,0.1760000,269.0000000,0.0210000
Volkswagen Group of,VGA,Both,201,4,7,4000,0.0210000,183.0000000,0.0031000
Volkswagen Group of,VGA,Both,201,4,7,4000,0.1690000,264.0000000,0.0137000
Volkswagen Group of,VGA,Both,201,4,7,4000,0.0070000,180.0000000,0.0038000
Volkswagen Group of,VGA,Both,261,4,7,4250,0.0650000,285.0000000,0.0144000
Volkswagen Group of,VGA,Both,261,4,7,4250,0.0390000,207.0000000,0.0046000
Volkswagen Group of,VGA,Both,261,4,7,4500,,309.0000000,
Volkswagen Group of,VGA,Both,261,4,7,4500,,205.0000000,
Volkswagen Group of,VGA,Both,261,4,7,4500,,321.0000000,
Volkswagen Group of,VGA,Both,261,4,7,4500,,344.0000000,
Volkswagen Group of,VGA,Both,261,4,7,4500,,390.0000000,
Volkswagen Group of,VGA,Both,261,4,7,4000,,278.0000000,
Volkswagen Group of,VGA,Both,261,4,7,4000,,188.0000000,
Volkswagen Group of,VGA,Both,261,4,7,4250,,297.0000000,
Volkswagen Group of,VGA,Both,261,4,7,4250,,209.0000000,
Volkswagen Group of,VGA,Both,261,4,7,4000,0.0990000,281.0000000,0.0157000
Volkswagen Group of,VGA,Both,261,4,7,4000,0.0410000,196.0000000,0.0045000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.3260000,376.0000000,0.0176000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.1870000,302.0000000,0.0118000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.0640000,194.0000000,0.0037000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.3630000,314.0000000,0.0114000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.1650000,334.0000000,0.0107000
Volkswagen Group of,VGA,Both,248,4,7,5000,0.1220000,273.0000000,0.0045000
Volkswagen Group of,VGA,Both,248,4,7,5000,0.0270000,202.0000000,0.0011000
Volkswagen Group of,VGA,Both,248,4,7,5000,0.1000000,299.0000000,0.0054000
Volkswagen Group of,VGA,Both,248,4,7,5000,0.3600000,349.0000000,0.0004000
Volkswagen Group of,VGA,Both,248,4,7,5000,0.4900000,376.0000000,0.0191000
Volkswagen Group of,VGA,Both,248,4,7,5000,,,
Volkswagen Group of,VGA,Both,248,4,7,5000,,,
Volkswagen Group of,VGA,Both,335,6,8,5000,0.3040390,372.0000000,0.0156737
Volkswagen Group of,VGA,Both,335,6,8,5000,0.0027313,222.0000000,0.0025601
Volkswagen Group of,VGA,Both,335,6,8,5000,0.2484774,358.0000000,0.0066964
Volkswagen Group of,VGA,Both,335,6,8,5000,0.3025927,426.0000000,0.0061067
Volkswagen Group of,VGA,Both,335,6,8,5000,0.3988975,460.0000000,0.0299117
Volkswagen Group of,VGA,Car,335,6,7,4750,0.1340000,339.0000000,0.0147000
Volkswagen Group of,VGA,Car,335,6,7,4750,0.0040000,219.0000000,0.0041000
Volkswagen Group of,VGA,Car,335,6,7,4750,0.3020000,409.0000000,0.0119000
Volkswagen Group of,VGA,Car,335,6,7,4750,0.1570000,326.0000000,0.0166000
Volkswagen Group of,VGA,Car,335,6,7,4750,0.0050000,210.0000000,0.0047000
Volkswagen Group of,VGA,Car,335,6,7,4750,0.2080000,381.0000000,0.0142000
Volkswagen Group of,VGA,Car,335,6,7,4750,0.3510000,330.0000000,0.0050000
Volkswagen Group of,VGA,Truck,355,,1,6000,,,
Volkswagen Group of,VGA,Truck,355,,1,6000,,,
Volkswagen Group of,VGA,Truck,355,,1,6000,,,
Volkswagen Group of,VGA,Truck,355,,1,6000,,,
Volkswagen Group of,VGA,Car,523,,2,5500,,,
Volkswagen Group of,VGA,Car,523,,2,5500,,,
Volkswagen Group of,VGA,Truck,496,,1,6500,,,
Volkswagen Group of,VGA,Truck,496,,1,6500,,,
Volkswagen Group of,VGA,Truck,496,,1,6500,,,
Volkswagen Group of,VGA,Truck,496,,1,6500,,,
Volkswagen Group of,VGA,Truck,496,,1,6500,,,
Volkswagen Group of,VGA,Truck,496,,1,6500,,,
Volkswagen Group of,VGA,Truck,496,,1,6500,,,
Volkswagen Group of,VGA,Truck,496,,1,6500,,,
Volkswagen Group of,VGA,Both,184,4,8,4250,0.1870000,306.0000000,0.0050000
Volkswagen Group of,VGA,Both,184,4,8,4250,0.0090000,202.0000000,0.0021000
Volkswagen Group of,VGA,Both,228,4,8,4250,0.0210000,219.0000000,0.0016000
Volkswagen Group of,VGA,Both,228,4,8,4250,0.3650000,337.0000000,0.0080000
Volkswagen Group of,VGA,Truck,295,,1,5250,,,
Volkswagen Group of,VGA,Truck,295,,1,5250,,,
Volkswagen Group of,VGA,Truck,295,,1,5250,,,
Volkswagen Group of,VGA,Truck,295,,1,5250,,,
Volkswagen Group of,VGA,Both,201,4,7,4500,0.1739606,302.0000000,0.0167454
Volkswagen Group of,VGA,Both,201,4,7,4500,0.0193002,212.0000000,0.0032482
Volkswagen Group of,VGA,Both,261,4,7,4500,0.1610000,310.0000000,0.0127000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.1610000,229.0000000,0.0066000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.1380000,300.0000000,0.0098000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.0990000,219.0000000,0.0036000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.1520000,300.0000000,0.0128000
Volkswagen Group of,VGA,Both,261,4,7,4500,0.1000000,221.0000000,0.0037000
Volkswagen Group of,VGA,Both,248,4,7,5000,0.1090000,272.0000000,0.0047000
Volkswagen Group of,VGA,Both,248,4,7,5000,0.0420000,233.0000000,0.0015000
Volkswagen Group of,VGA,Both,248,4,7,5000,,,
Volkswagen Group of,VGA,Both,248,4,7,5000,,,
Volkswagen Group of,VGA,Both,335,6,8,5500,0.2020000,382.0000000,0.0210000
Volkswagen Group of,VGA,Both,335,6,8,5500,0.1410000,260.0000000,0.0045000
Volkswagen Group of,VGA,Both,335,6,8,5500,0.8650000,439.0000000,0.0087000
Volkswagen Group of,VGA,Truck,248,4,8,5250,0.1210000,356.0000000,0.0288000
Volkswagen Group of,VGA,Truck,248,4,8,5250,0.1020000,250.0000000,0.0082000
Volkswagen Group of,VGA,Both,335,6,8,5500,0.1550000,381.0000000,0.0231000
Volkswagen Group of,VGA,Both,335,6,8,5500,0.0450000,263.0000000,0.0042000
Volkswagen Group of,VGA,Both,335,6,8,5500,0.5690000,434.0000000,0.0099000
Volkswagen Group of,VGA,Car,602,10,7,4000,0.5500000,649.0000000,0.0419000
Volkswagen Group of,VGA,Car,602,10,7,4000,0.3390000,562.0000000,0.0253000
Volkswagen Group of,VGA,Car,602,10,7,4000,0.0050000,340.0000000,0.0116000
Volkswagen Group of,VGA,Car,602,10,7,4000,0.1250000,466.0000000,0.0221000
Volkswagen Group of,VGA,Car,602,10,7,4000,0.0430000,548.0000000,0.0240000
Volkswagen Group of,VGA,Car,602,10,7,4250,0.7240000,651.0000000,0.0447000
Volkswagen Group of,VGA,Car,602,10,7,4250,0.0070000,349.0000000,0.0105000
Volkswagen Group of,VGA,Car,602,10,7,4250,0.0370000,475.0000000,0.0309000
Volkswagen Group of,VGA,Car,602,10,7,4250,0.0790000,563.0000000,0.0138000
Volkswagen Group of,VGA,Car,602,10,7,4250,0.3700000,569.0000000,0.0254000
Volkswagen Group of,VGA,Car,562,10,7,3875,0.7170000,593.0000000,0.0337000
Volkswagen Group of,VGA,Car,562,10,7,3875,0.2660000,528.0000000,0.0242000
Volkswagen Group of,VGA,Car,562,10,7,3875,0.0120000,299.0000000,0.0087000
Volkswagen Group of,VGA,Car,562,10,7,3875,0.3350000,411.0000000,0.0123000
Volkswagen Group of,VGA,Car,562,10,7,3875,0.1350000,484.0000000,0.0028000
Volkswagen Group of,VGA,Car,562,10,7,4250,0.6750000,599.0000000,0.0328000
Volkswagen Group of,VGA,Car,562,10,7,4250,0.2180000,543.0000000,0.0307000
Volkswagen Group of,VGA,Car,562,10,7,4250,0.0100000,306.0000000,0.0109000
Volkswagen Group of,VGA,Car,562,10,7,4250,0.1790000,426.0000000,0.0141000
Volkswagen Group of,VGA,Car,562,10,7,4250,0.1880000,500.0000000,0.0028000
Volkswagen Group of,VGA,Car,637,,2,5500,,,
Volkswagen Group of,VGA,Car,637,,2,5500,,,
Volkswagen Group of,VGA,Car,401,5,7,4000,0.3906905,369.0000000,0.0175801
Volkswagen Group of,VGA,Car,401,5,7,4000,0.0451427,219.0000000,0.0022662
Volkswagen Group of,VGA,Car,401,5,7,4000,0.4856429,332.0000000,0.0115469
Volkswagen Group of,VGA,Car,401,5,7,4000,0.8542844,389.0000000,0.0127018
Volkswagen Group of,VGA,Car,401,5,7,4000,0.9423446,415.0000000,0.0219115
Volkswagen Group of,VGA,Car,507,6,8,4500,,402.0000000,
Volkswagen Group of,VGA,Car,507,6,8,4500,,252.0000000,
Volkswagen Group of,VGA,Car,507,6,8,4500,,385.0000000,
Volkswagen Group of,VGA,Car,507,6,8,4500,,470.0000000,
Volkswagen Group of,VGA,Car,507,6,8,4500,,436.0000000,
Volkswagen Group of,VGA,Car,507,6,8,4250,,408.0000000,
Volkswagen Group of,VGA,Car,507,6,8,4250,,447.0000000,
Volkswagen Group of,VGA,Car,507,6,8,4250,,258.0000000,
Volkswagen Group of,VGA,Car,507,6,8,4250,,440.0000000,
Volkswagen Group of,VGA,Car,507,6,8,4250,,383.0000000,
Volkswagen Group of,VGA,Car,591,,8,5250,0.0550000,304.0000000,0.0050000
Volkswagen Group of,VGA,Car,591,,8,5250,0.0890000,424.0000000,0.0211000
Volkswagen Group of,VGA,Car,591,,8,5250,0.0970000,624.0000000,0.0250000
Volkswagen Group of,VGA,Car,591,,8,5250,0.8020000,620.0000000,0.0352000
Volkswagen Group of,VGA,Car,591,,8,5250,0.3370000,455.0000000,0.0321000
Volkswagen Group of,VGA,Car,591,,8,5250,0.0700000,293.0000000,0.0047000
Volkswagen Group of,VGA,Car,591,,8,5250,0.1330000,417.0000000,0.0191000
Volkswagen Group of,VGA,Car,591,,8,5250,0.0860000,598.0000000,0.0235000
Volkswagen Group of,VGA,Car,591,,8,5250,0.6230000,610.0000000,0.0369000
Volkswagen Group of,VGA,Car,591,,8,5250,0.2940000,461.0000000,0.0351000
Volkswagen Group of,VGA,Both,591,8,8,6000,0.3200000,518.0000000,0.0373000
Volkswagen Group of,VGA,Both,591,8,8,6000,0.3740000,329.0000000,0.0039000
Volkswagen Group of,VGA,Both,591,8,8,6000,1.3250000,501.0000000,0.0187000
Volkswagen Group of,VGA,Both,591,8,8,6000,0.7490000,679.0000000,0.0145000
Volkswagen Group of,VGA,Both,591,8,8,6000,1.3520000,662.0000000,0.0255000
Volkswagen Group of,VGA,Car,306,4,7,3875,0.3040000,360.0000000,0.0126000
Volkswagen Group of,VGA,Car,306,4,7,3875,0.0780000,349.0000000,0.0164000
Volkswagen Group of,VGA,Car,306,4,7,3875,0.1607696,302.2967224,0.0099495
Volkswagen Group of,VGA,Car,306,4,7,3875,0.4501402,300.9966736,0.0091670
Volkswagen Group of,VGA,Car,306,4,7,3875,0.0852875,199.2760010,0.0027286
Volkswagen Group of,VGA,Both,349,6,8,4250,0.1060000,327.0000000,0.0174000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.0200000,212.0000000,0.0043000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.1660000,301.0000000,0.0110000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.2790000,411.0000000,0.0175000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.1950000,383.0000000,0.0112000
Volkswagen Group of,VGA,Both,349,6,8,4500,0.3200000,406.0000000,0.0160000
Volkswagen Group of,VGA,Both,349,6,8,4500,0.1430000,344.0000000,0.0137000
Volkswagen Group of,VGA,Both,349,6,8,4500,0.0150000,234.0000000,0.0030000
Volkswagen Group of,VGA,Both,349,6,8,4500,0.3080000,332.0000000,0.0082000
Volkswagen Group of,VGA,Both,349,6,8,4500,0.1840000,406.0000000,0.0104000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.4260000,419.0000000,0.0162000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.1200000,329.0000000,0.0155000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.0490000,225.0000000,0.0040000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.3460000,321.0000000,0.0109000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.1980000,422.0000000,0.0110000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.1150000,334.0000000,0.0149000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.0180000,228.0000000,0.0035000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.2760000,323.0000000,0.0093000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.1350000,398.0000000,0.0154000
Volkswagen Group of,VGA,Both,349,6,8,4250,0.3160000,413.0000000,0.0133000
Volkswagen Group of,VGA,Car,444,6,8,5000,1.0360000,486.0000000,0.0216000
Volkswagen Group of,VGA,Car,444,6,8,5000,0.2060000,363.0000000,0.0097000
Volkswagen Group of,VGA,Car,444,6,8,5000,0.0130000,238.0000000,0.0033000
Volkswagen Group of,VGA,Car,444,6,8,5000,0.8290000,354.0000000,0.0072000
Volkswagen Group of,VGA,Car,444,6,8,5000,0.3660000,497.0000000,0.0132000
Volkswagen Group of,VGA,Car,999,8,8,5500,,491.0000000,
Volkswagen Group of,VGA,Car,999,8,8,5500,,281.0000000,
Volkswagen Group of,VGA,Car,999,8,8,5500,,423.0000000,
Volkswagen Group of,VGA,Car,999,8,8,5500,,577.0000000,
Volkswagen Group of,VGA,Car,999,8,8,5500,,613.0000000,
Volkswagen Group of,VGA,Both,349,6,8,4750,0.2920000,374.0000000,0.0111000
Volkswagen Group of,VGA,Both,349,6,8,4750,0.0940000,259.0000000,0.0030000
Volkswagen Group of,VGA,Truck,500,8,8,5500,0.1480000,485.0000000,0.0240000
Volkswagen Group of,VGA,Truck,500,8,8,5500,0.1440000,306.0000000,0.0048000
Volkswagen Group of,VGA,Truck,500,8,8,5500,0.1600000,486.0000000,0.0246000
